Hamlet	/broadway-production/hamlet-5927	Jan 27, 1908 - Apr 25, 1908
King Lear	/broadway-production/king-lear-4900	Dec 02, 1907 - Closing date unknown
Macbeth	/broadway-production/macbeth-4902	Dec 02, 1907 - Closing date unknown
Othello	/broadway-production/othello-4838	Dec 02, 1907 - Closing date unknown
Hamlet	/broadway-production/hamlet-5924	Jun 10, 1907 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-5923	Jun 10, 1907 - Closing date unknown
Julius Caesar	/broadway-production/julius-caesar-5989	Apr 29, 1907 - Closing date unknown
King Lear	/broadway-production/king-lear-5993	Apr 29, 1907 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-5991	Apr 29, 1907 - Closing date unknown
Macbeth	/broadway-production/macbeth-5992	Apr 29, 1907 - Closing date unknown
Othello	/broadway-production/othello-5994	Apr 29, 1907 - Closing date unknown
Hamlet	/broadway-production/hamlet-6336	Mar 18, 1907 - Closing date unknown
King Lear	/broadway-production/king-lear-5048	Mar 18, 1907 - Closing date unknown
Othello	/broadway-production/othello-5053	Mar 18, 1907 - Closing date unknown
Julius Caesar	/broadway-production/julius-caesar-5037	Mar 04, 1907 - Closing date unknown
Macbeth	/broadway-production/macbeth-5035	Mar 04, 1907 - Closing date unknown
Hamlet	/broadway-production/hamlet-5033	Jan 21, 1907 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-5032	Jan 21, 1907 - Closing date unknown
Hamlet	/broadway-production/hamlet-5982	Nov 05, 1906 - Closing date unknown
Julius Caesar	/broadway-production/julius-caesar-5987	Nov 05, 1906 - Closing date unknown
King Lear	/broadway-production/king-lear-5985	Nov 05, 1906 - Closing date unknown
Macbeth	/broadway-production/macbeth-5984	Nov 05, 1906 - Closing date unknown
Othello	/broadway-production/othello-5983	Nov 05, 1906 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-6054	Mar 19, 1906 - Apr 07, 1906
Hamlet	/broadway-production/hamlet-5974	Oct 23, 1905 - Closing date unknown
King Lear	/broadway-production/king-lear-5977	Oct 23, 1905 - Closing date unknown
Macbeth	/broadway-production/macbeth-5976	Oct 23, 1905 - Closing date unknown
Othello	/broadway-production/othello-5975	Oct 23, 1905 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-5028	Oct 16, 1905 - Nov 25, 1905
King Richard III	/broadway-production/king-richard-iii-6047	Mar 20, 1905 - Apr 08, 1905
Hamlet	/broadway-production/hamlet-5363	Mar 13, 1905 - Mar 1905
Hamlet	/broadway-production/hamlet-5362	Feb 14, 1905 - Feb 14, 1905
King Richard III	/broadway-production/king-richard-iii-5966	Dec 05, 1904 - Closing date unknown
Othello	/broadway-production/othello-5967	Dec 05, 1904 - Closing date unknown
Hamlet	/broadway-production/hamlet-5024	Oct 17, 1904 - Nov 26, 1904
Romeo and Juliet	/broadway-production/romeo-and-juliet-5022	Oct 17, 1904 - Nov 26, 1904
Hamlet	/broadway-production/hamlet-5361	Mar 08, 1904 - Apr 1904
Romeo and Juliet	/broadway-production/romeo-and-juliet-5692	May 25, 1903 - Jun 1903
Hamlet	/broadway-production/hamlet-5360	Apr 28, 1903 - Apr 1903
Hamlet	/broadway-production/hamlet-5359	Mar 23, 1903 - Mar 1903
Romeo and Juliet	/broadway-production/romeo-and-juliet-5691	Feb 16, 1903 - Feb 1903
Hamlet	/broadway-production/hamlet-5358	Dec 30, 1902 - Jan 1903
Julius Caesar	/broadway-production/julius-caesar-5662	Dec 01, 1902 - Jan 1903
Hamlet	/broadway-production/hamlet-5413	Nov 26, 1900 - Dec 1900
Hamlet	/broadway-production/hamlet-5357	Sep 17, 1900 - Oct 1900
Macbeth	/broadway-production/macbeth-5316	Feb 26, 1900 - Closing date unknown
Macbeth	/broadway-production/macbeth-5219	Oct 09, 1899 - Oct 1899
Romeo and Juliet	/broadway-production/romeo-and-juliet-13450	May 08, 1899 - Closing date unknown
Macbeth	/broadway-production/macbeth-394706	Mar 28, 1870 - Closing date unknown
Hamlet	/broadway-production/hamlet-394539	Jan 05, 1870 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-13000	Feb 03, 1869 - Closing date unknown
Othello	/broadway-production/othello-13057	Mar 23, 1865 - Closing date unknown
Hamlet	/broadway-production/hamlet-12999	Nov 1864 - Mar 22, 1865
Romeo and Juliet	/broadway-production/romeo-and-juliet-12924	1850 - Closing date unknown
Macbeth	/broadway-production/macbeth-13495	May 07, 1849 - Closing date unknown
Macbeth	/broadway-production/macbeth-13493	May 07, 1849 - May 10, 1849
Macbeth	/broadway-production/macbeth-13494	May 07, 1849 - Closing date unknown
Antony and Cleopatra	/broadway-production/antony-and-cleopatra-6866	Apr 27, 1846 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-13107	Nov 14, 1825 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-13059	Sep 21, 1821 - Closing date unknown
Julius Caesar	/broadway-production/julius-caesar-5663	Mar 14, 1794 - Closing date unknown
Macbeth	/broadway-production/macbeth-5223	May 03, 1768 - Closing date unknown
Hamlet	/broadway-production/hamlet-5978	Nov 26, 1761 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-5693	Jan 28, 1754 - Closing date unknown
King Lear	/broadway-production/king-lear-5979	Jan 14, 1754 - Closing date unknown
Othello	/broadway-production/othello-5970	Dec 23, 1751 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-5969	Mar 05, 1750 - Mar 12, 1750
